tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
373075,comcastcares,False,Sun Oct 08 22:56:30 +0000 2017,@204408 I can look into your cable issues. Please DM me your account info so I can help. -GR,373074,373076.0
373753,comcastcares,False,Mon Oct 09 00:24:54 +0000 2017,"@204577 If you change your mind, I'll be here to assist. Just send me a DM to get started. -SDL",373754,373755.0
373756,comcastcares,False,Mon Oct 09 01:52:55 +0000 2017,@204577 I can provide you more details on the ongoing issues if you can send me your address over DM. -SDL,373757,373754.0
373759,comcastcares,False,Sun Oct 08 23:41:33 +0000 2017,"@204577 I'd like to look into this for you. If you want additional assistance, please let me know. -SDL",373758,373760.0
373761,comcastcares,False,Sun Oct 08 23:33:22 +0000 2017,"@204577 Hi, I'd be happy to help out with the internet issues. Send me a DM with your address or phone number to pull up your account. -SDL",373760,373762.0
373767,comcastcares,False,Mon Oct 09 00:23:47 +0000 2017,"@204579 concerns, and see what's going on. -ATM",,373768.0
373769,comcastcares,False,Mon Oct 09 00:23:40 +0000 2017,@204579 Oh no! Please send us a direct message with your full name and account number so we can look into your service,,373768.0
373770,comcastcares,False,Mon Oct 09 00:19:11 +0000 2017,@204580 That's not what we like to hear. Please send a DM so we can figure out what's going on. -KB,373771,373772.0
374023,comcastcares,False,Mon Oct 09 00:41:19 +0000 2017,"@204660 If you're having internet issues, I can help.  Please send us a DM with your account info.--JV","374024,374025",374026.0
374028,comcastcares,False,Mon Oct 09 00:34:06 +0000 2017,@204663 I can help with the internet speed issues. Please send us a DM with your account info.--JV,,374029.0
374030,comcastcares,False,Mon Oct 09 00:31:37 +0000 2017,"@204664 service address, and phone number associated with your account so I can assist further. Thanks! -KW",,374031.0
374032,comcastcares,False,Mon Oct 09 00:31:33 +0000 2017,"@204664 Hi, I'll be happy to look into the internet issues you've been experiencing. Please send a DM with your full name,",,374031.0
374033,comcastcares,False,Mon Oct 09 00:31:14 +0000 2017,@204665 Please send me a DM with the address so I can look into this further for you. -SDL,374034,374035.0
374036,comcastcares,False,Mon Oct 09 23:48:07 +0000 2017,@204665 Can you delete the previous message and reply with your information over direct message instead? -SDL,,374034.0
374037,comcastcares,False,Sun Oct 08 02:22:24 +0000 2017,"@204665 Hi, the default network key is printed on the label on the bottom of the modem. If you need additional assistance please send me a DM. -SDL",374035,374038.0
374039,comcastcares,False,Mon Oct 09 00:29:27 +0000 2017,"@204666 Hello, thanks for reaching out about your concerns and I'd be happy to help. Can you please DM the full address? ~AT",,374040.0
374293,comcastcares,False,Mon Oct 09 00:58:50 +0000 2017,"@204741 Hello, Maria. I'd like to help with your service interruption, please DM with your full name, address and phone number. ~GM",374294,374295.0
374296,comcastcares,False,Mon Oct 09 01:09:24 +0000 2017,"@204741 I am sorry you feel this way, Maria. I would gladly like to help, if you change your mind please feel free to send us a DM. ~GM",,374294.0
374297,comcastcares,False,Mon Oct 09 00:58:38 +0000 2017,@204742 I can help with your cable issues. Please DM me your account info so I can assist you. -GR,,374298.0
374299,comcastcares,False,Mon Oct 09 00:56:16 +0000 2017,@204743 I can look into Linux support. Please DM me your account info so I can help. -GR,,374300.0
374301,comcastcares,False,Mon Oct 09 00:56:14 +0000 2017,"@204744 Phone number, and address. -JP",,374302.0
374304,comcastcares,False,Mon Oct 09 00:55:46 +0000 2017,"@204745 It's unfortunate to hear that we're losing your business, wish there was something I could do to keep you with us. ~DB",,374305.0
374306,comcastcares,False,Mon Oct 09 00:55:33 +0000 2017,"@204746 I apologize you are encountering issues. Could you please DM your full first/last name, full service address, and phone number? -DG",374307,374308.0
374309,comcastcares,False,Mon Oct 09 01:32:18 +0000 2017,@204746 Hi! I got your Tweet. Would you be able to send us a DM if you would like assistance? -DG,,374307.0
374310,comcastcares,False,Mon Oct 09 00:55:14 +0000 2017,@204747 I can help with your email issues. Please DM me your account info and I will be happy to help. -GR,,374311.0
374312,comcastcares,False,Mon Oct 09 00:54:31 +0000 2017,@204748 Is this the only email you have received? -GR,374313,374314.0
374315,comcastcares,False,Mon Oct 09 01:49:41 +0000 2017,"@204748 Ok, thank you. This looks like a possible phishing scam so please follow the process with this link https://t.co/XICJcN8Oif. -JRW",,374313.0
374316,comcastcares,False,Mon Oct 09 00:53:23 +0000 2017,@204749 Hello. I will be happy to look into this for you. Can you send us a DM with your full address please? -BT,,374317.0
374318,comcastcares,False,Mon Oct 09 00:52:57 +0000 2017,"@204750 Hello, thanks for reaching out about your speed concerns and I'm happy to help. Can you please DM the full address? ~AT",,374319.0
374320,comcastcares,False,Mon Oct 09 00:52:05 +0000 2017,@204751 and send us a Direct Message with your account information so that I can see what's going on. –XG,,374321.0
374323,comcastcares,False,Mon Oct 09 00:51:32 +0000 2017,@204660 I'd like to look into this again for you.  Would you please send us a DM?--JV,374324,374325.0
374326,comcastcares,False,Mon Oct 09 00:59:11 +0000 2017,"@204660 We're able to check for any issues in your area as well.  If you change your mind, we're here to help.--JV",,374324.0
374327,comcastcares,False,Mon Oct 09 00:50:03 +0000 2017,"@204752 We upload the content provided to us by the networks. For content requests, please visit: https://t.co/vzizV3tuCL -GR",,374328.0
374329,comcastcares,False,Mon Oct 09 00:48:59 +0000 2017,@204753 Hi! I can look into any application issues. Can you please send me a DM with your address and phone number? -CF,374330,374331.0
374332,comcastcares,False,Mon Oct 09 00:52:33 +0000 2017,"@204753 Okay, please let me know if you still run into any complications. -CF",374333,374330.0
374334,comcastcares,False,Mon Oct 09 17:32:43 +0000 2017,@204753 Hi! I wanted to follow up and see if you are still experiencing any application issues? -CF,374335,374333.0
374336,comcastcares,False,Mon Oct 09 22:01:46 +0000 2017,@204753 Oh no! I want this to be 100% watchable. Do you mind sending me a DM with your address and phone number so I can look into this further? -CF,374337,374335.0
374338,comcastcares,False,Mon Oct 09 00:45:33 +0000 2017,"@204754 with your full name, address, and phone number associated with your account. Thanks! -KW",,374339.0
374340,comcastcares,False,Mon Oct 09 00:45:29 +0000 2017,"@204754 Hi, I understand your frustration and I'd like to look into the cable issues you're experiencing. Please send a DM",374341,374339.0
374605,comcastcares,False,Mon Oct 09 01:12:56 +0000 2017,@204826 I apologize for the inconvenience please let us know if you need any help in the future and we will be happy to assist you. -GR,,374606.0
374607,comcastcares,False,Mon Oct 09 01:03:50 +0000 2017,@204826 I can look into your cable issues. Please DM me your account info so I can help you. -GR,374606,374608.0
374609,comcastcares,False,Mon Oct 09 01:02:25 +0000 2017,"@204827 address, and phone number tied to your account so I can assist with your concerns. -KW",,374610.0
374611,comcastcares,False,Mon Oct 09 01:02:20 +0000 2017,"@204827 Hi, I can definitely look into the service issues you've been experiencing with X1. Please send a DM with your full name,",,374610.0
374612,comcastcares,False,Mon Oct 09 01:01:55 +0000 2017,"@204828 address, and the phone number tied to your account so I can look into this issue. Thanks! -KW",,374613.0
374615,comcastcares,False,Mon Oct 09 01:01:33 +0000 2017,@204829 Yikes! This is not how we want you to feel. Please send us a DM with your address and phone number on the account. -ME,,204532.0
374616,comcastcares,False,Mon Oct 09 01:01:25 +0000 2017,"@204830 Amber, I apologize for the delay in reply. I just replied to your DM, look forward to hearing from you.-CP",,374617.0
374872,comcastcares,False,Mon Oct 09 01:26:38 +0000 2017,@204891 and send us a Direct Message with your account information so that I can see what's going on. –XG,,374873.0
374875,comcastcares,False,Mon Oct 09 01:25:27 +0000 2017,@204892 What issues are you experiencing with FS1. What do you see on the screen? - Matt,374876,374877.0
374878,comcastcares,False,Mon Oct 09 01:28:37 +0000 2017,@204892 Ok please keep us posted if it happens again. - Matt,374879,374876.0
374880,comcastcares,False,Mon Oct 09 01:35:43 +0000 2017,@204892 No problem at all. - Matt,,374879.0
374881,comcastcares,False,Mon Oct 09 01:21:19 +0000 2017,"@204892 Hey Benjamin, what issues are you experiencing? - Matt",374877,374882.0
374883,comcastcares,False,Mon Oct 09 01:19:06 +0000 2017,@204893 I can help with your streaming issues. Please DM me your account info so I can help. -GR,,374884.0
374885,comcastcares,False,Mon Oct 09 01:18:16 +0000 2017,@204894 I can assist you with any issues you are having. Can you please PM me for assistance. -SO,,374886.0
375140,comcastcares,False,Mon Oct 09 01:33:43 +0000 2017,"@204955 Hello, I'd like to look into this for you. Can you send me a DM with your address to get started? -SDL",,375141.0
375402,comcastcares,False,Mon Oct 09 01:58:10 +0000 2017,"@205016 Hello, thanks for reaching out about your concerns and I'd be happy to help. Can you please DM the full address? ~AT",,375403.0
375681,comcastcares,False,Mon Oct 09 02:13:50 +0000 2017,@205093 I do apologize for the inconvenience. I will make sure to forward your feedback. Thank you. -SO,,375682.0
375683,comcastcares,False,Mon Oct 09 02:05:45 +0000 2017,@205094 Please send us a DM.  I'd like to look into this for you.--JV,,375684.0
375685,comcastcares,False,Mon Oct 09 02:00:20 +0000 2017,@205095 Please send us a DM with your account info.  I'd like to look into this for you.--JV,,375686.0
375922,comcastcares,False,Mon Oct 09 02:19:47 +0000 2017,"@205157 Hi, I'd like to assist with the cable box issues you've been experiencing. Please send a DM with your full name, address,",,375923.0
375925,comcastcares,False,Mon Oct 09 02:18:11 +0000 2017,"@205158 Please send a DM with your full name, address, and the phone number tied to your account. Thanks! -KW",,375926.0
376124,comcastcares,False,Mon Oct 09 02:31:06 +0000 2017,@205222 Sorry about the trouble with your TV.  Please send us a DM so I can assist.--JV,,376125.0
376418,comcastcares,False,Mon Oct 09 02:53:32 +0000 2017,@205290 Hello please DM your full address and name on your account and I will look into this for you. ~RD,,376419.0
376420,comcastcares,False,Mon Oct 09 02:51:55 +0000 2017,@205291 Hello please DM your full address and name on your account and I will look into this for you. ~RD,376421,376422.0
376581,comcastcares,False,Sat Sep 30 18:49:15 +0000 2017,"@205332 I apologize, but the new Star Trek Discovery show is going to be streaming exclusively on CBS All Access from this point. -DG",376582,376583.0
376584,comcastcares,False,Sun Oct 01 14:33:03 +0000 2017,@205332 You're welcome can I assist you with anything else? -Daniel,376585,376582.0
376708,comcastcares,False,Mon Oct 09 03:14:16 +0000 2017,@205365 Hello please DM your full address and name on your account and I will look into this for you. ~RD,,376709.0
376710,comcastcares,False,Mon Oct 09 03:03:10 +0000 2017,@205366 Hello please DM your full address and name on your account and I will look into this for you. ~RD,376711,376712.0
376908,comcastcares,False,Mon Oct 09 03:28:10 +0000 2017,"@205427 Hi, I am sorry you had this experience. Can you send me a DM so I can help out with the service issues? –SDL",,376909.0
376912,comcastcares,False,Mon Oct 09 03:26:23 +0000 2017,@205428 and send us a Direct Message with your account information so that I can see what's going on. –XG,,376913.0
376915,comcastcares,False,Mon Oct 09 03:21:34 +0000 2017,@205429 You're welcome. Have a great night!--JV,,376916.0
376917,comcastcares,False,Mon Oct 09 03:16:50 +0000 2017,"@205429 Turning off the modem at night is not needed.  If you have any other questions, send us a DM.--JV",376916,376918.0
377081,comcastcares,False,Mon Oct 09 03:43:41 +0000 2017,"@205471 Hello, I'm sorry to hear you are experiencing issues with the services. Please DM so we can look into that for you. -DP",,377082.0
377085,comcastcares,False,Mon Oct 09 03:43:26 +0000 2017,"@205472 Hello, thanks for reaching out about your service concerns and I'd be happy to help. Can you please DM the full address? ~AT",,377086.0
